DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:43:39,57.0,2.0,3.0,3687.0,740.0,21.22,38.74,0.0,41.0,0.73,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:45:39,55.0,2.0,3.0,3412.0,713.0,21.25,37.81,0.0,47.0,0.62,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:47:39,52.0,2.0,3.0,3244.0,680.0,21.28,36.63,0.0,43.0,0.9,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:49:39,47.0,2.0,3.0,2930.0,635.0,21.26,35.0,0.0,49.0,0.82,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:51:39,46.0,2.0,3.0,2653.0,595.0,21.24,33.65,0.0,45.0,0.6,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:53:39,47.0,2.0,3.0,2529.0,570.0,21.19,33.06,0.0,47.0,0.79,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:55:39,47.0,2.0,3.0,2450.0,558.0,21.15,32.82,0.0,44.0,0.69,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:57:40,46.0,2.0,3.0,2370.0,546.0,21.07,32.47,0.0,47.0,0.83,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 15:59:40,45.0,2.0,3.0,2298.0,528.0,20.97,31.92,0.0,57.0,1.01,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:01:40,44.0,2.0,3.0,2210.0,506.0,20.91,31.34,0.0,41.0,0.89,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:03:40,44.0,2.0,3.0,2148.0,495.0,20.83,31.04,0.0,47.0,0.79,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:05:40,51.0,2.0,3.0,2216.0,524.0,22.13,32.52,0.0,38.0,0.67,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:07:40,55.0,2.0,3.0,2286.0,559.0,20.72,34.34,0.0,49.0,0.83,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:09:40,56.0,2.0,3.0,2350.0,594.0,22.1,36.03,0.0,41.0,0.87,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:11:40,56.0,2.0,3.0,2376.0,616.0,22.09,37.27,0.0,41.0,0.81,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:13:40,56.0,2.0,3.0,2472.0,638.0,20.72,38.17,0.0,45.0,0.83,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:15:40,55.0,2.0,3.0,2532.0,657.0,20.72,39.08,0.0,45.0,0.42,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:17:40,56.0,2.0,3.0,2602.0,676.0,20.72,39.71,0.0,44.0,1.19,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:19:40,56.0,2.0,3.0,2753.0,692.0,20.75,40.25,0.0,43.0,0.86,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:21:40,57.0,2.0,3.0,2868.0,704.0,20.8,40.67,0.0,47.0,0.76,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:23:40,57.0,2.0,3.0,2972.0,715.0,20.84,41.13,0.0,42.0,0.81,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:25:40,56.0,2.0,3.0,2988.0,718.0,20.89,41.33,0.0,48.0,0.91,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:27:40,56.0,2.0,3.0,3038.0,719.0,22.35,41.36,0.0,46.0,0.82,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:29:41,56.0,2.0,3.0,3035.0,715.0,22.39,41.45,0.0,46.0,0.69,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:31:41,54.0,2.0,3.0,3057.0,718.0,21.08,41.16,0.0,42.0,0.83,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:33:41,51.0,2.0,3.0,3081.0,699.0,21.14,39.76,0.0,51.0,0.98,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:35:41,49.0,2.0,3.0,2956.0,670.0,21.15,38.53,0.0,52.0,0.69,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:37:41,47.0,2.0,3.0,2812.0,635.0,21.13,37.1,0.0,45.0,0.77,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:39:41,46.0,2.0,3.0,2642.0,607.0,21.09,35.86,0.0,45.0,0.77,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:41:41,44.0,2.0,3.0,2472.0,566.0,21.02,34.42,0.0,48.0,1.01,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:43:41,43.0,2.0,3.0,2333.0,527.0,20.94,33.41,0.0,43.0,0.96,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:45:41,42.0,2.0,3.0,2211.0,501.0,20.84,32.59,0.0,42.0,0.74,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:47:41,42.0,2.0,3.0,2128.0,473.0,20.74,31.66,0.0,49.0,0.66,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:49:41,42.0,2.0,3.0,2052.0,457.0,20.66,31.12,0.0,44.0,0.91,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:51:41,43.0,2.0,3.0,1982.0,443.0,20.5,30.74,0.0,49.0,0.8,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:53:41,44.0,2.0,3.0,1960.0,437.0,20.37,30.65,0.0,52.0,0.99,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:55:41,46.0,1.0,2.0,1952.0,435.0,20.25,30.91,0.0,49.0,0.91,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:57:42,48.0,2.0,3.0,1979.0,454.0,21.58,31.61,0.0,45.0,0.74,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 16:59:42,54.0,1.0,2.0,2129.0,499.0,20.17,33.45,0.0,41.0,0.83,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:01:42,56.0,2.0,3.0,2235.0,539.0,20.17,34.94,0.0,43.0,0.82,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:03:42,57.0,2.0,3.0,2337.0,571.0,20.19,36.21,0.0,45.0,0.88,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:05:42,57.0,2.0,3.0,2431.0,600.0,20.2,37.32,0.0,46.0,1.31,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:07:42,57.0,2.0,3.0,2545.0,626.0,20.22,38.15,0.0,44.0,0.75,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:09:42,58.0,2.0,3.0,2610.0,643.0,20.27,38.9,0.0,45.0,0.94,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:11:42,58.0,1.0,2.0,2731.0,663.0,20.32,39.45,0.0,43.0,0.85,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:13:42,59.0,2.0,3.0,2904.0,681.0,20.42,39.95,0.0,53.0,0.8,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:15:42,59.0,2.0,3.0,2999.0,692.0,21.85,40.35,0.0,44.0,0.88,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:17:42,59.0,2.0,3.0,3111.0,699.0,21.93,40.56,0.0,46.0,0.99,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:19:42,59.0,2.0,3.0,3146.0,702.0,20.65,40.65,0.0,44.0,0.52,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:21:42,58.0,2.0,3.0,3098.0,704.0,20.7,40.78,0.0,51.0,0.68,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:23:42,57.0,2.0,3.0,3133.0,706.0,20.74,40.69,0.0,44.0,0.85,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:25:43,59.0,2.0,3.0,3153.0,725.0,20.81,40.81,0.0,46.0,0.75,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:27:43,171.0,2.0,3.0,7926.0,1183.0,20.92,40.75,0.0,44.0,0.95,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:29:43,112.0,2.0,3.0,6852.0,910.0,20.99,40.11,0.0,50.0,0.64,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:31:43,90.0,1.0,2.0,5582.0,802.0,23.78,38.67,0.0,46.0,0.73,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:33:43,83.0,1.0,2.0,5199.0,758.0,21.02,37.49,0.0,44.0,0.89,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:35:43,78.0,1.0,2.0,4780.0,712.0,22.36,36.04,0.0,45.0,1.01,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:37:43,73.0,2.0,3.0,4435.0,658.0,20.91,34.43,0.0,45.0,0.66,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:39:43,70.0,1.0,2.0,4123.0,619.0,20.82,33.27,0.0,46.0,0.97,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:41:43,69.0,1.0,1.0,3859.0,582.0,23.49,32.35,0.0,44.0,0.88,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:43:43,69.0,1.0,1.0,3649.0,568.0,22.02,32.18,0.0,46.0,0.85,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:45:44,69.0,1.0,1.0,3513.0,557.0,20.49,32.16,0.0,40.0,0.82,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:47:43,67.0,1.0,2.0,3356.0,540.0,21.76,31.84,0.0,49.0,0.64,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:49:43,150.0,1.0,1.0,4544.0,770.0,21.63,31.41,0.0,48.0,0.8,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:51:43,611.0,1.0,2.0,21560.0,1764.0,21.56,31.49,0.0,41.0,1.04,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:53:43,435.0,1.0,2.0,16353.0,1274.0,21.38,33.09,0.0,47.0,0.72,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:55:44,343.0,1.0,1.0,12861.0,1093.0,19.9,34.88,0.0,41.0,0.94,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:57:44,303.0,1.0,2.0,11940.0,1044.0,19.84,36.28,0.0,42.0,0.77,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:59:44,276.0,1.0,2.0,11258.0,1036.0,19.79,37.54,0.0,45.0,0.92,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:01:44,259.0,1.0,2.0,10931.0,1012.0,19.77,37.69,0.0,42.0,0.91,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:03:44,247.0,1.0,2.0,10678.0,991.0,19.75,37.73,0.0,45.0,1.2,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:05:44,243.0,2.0,3.0,10510.0,974.0,19.76,37.73,0.0,44.0,1.0,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:07:44,233.0,2.0,3.0,10343.0,951.0,19.76,37.74,0.0,42.0,0.87,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:09:44,222.0,2.0,3.0,9903.0,915.0,19.8,37.72,0.0,45.0,0.79,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:11:44,213.0,2.0,3.0,9742.0,904.0,19.82,37.71,0.0,37.0,0.81,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:13:44,208.0,1.0,2.0,9600.0,882.0,19.87,37.66,0.0,47.0,0.84,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:15:44,203.0,2.0,3.0,9453.0,867.0,21.3,37.58,0.0,52.0,0.61,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:17:45,199.0,1.0,1.0,9250.0,855.0,19.96,37.55,0.0,40.0,0.84,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:19:44,193.0,1.0,2.0,9138.0,852.0,19.99,37.52,0.0,42.0,0.84,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:21:45,187.0,2.0,3.0,9029.0,846.0,21.43,37.52,0.0,42.0,0.74,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:23:45,183.0,2.0,3.0,8780.0,838.0,20.11,37.51,0.0,41.0,0.89,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:25:45,178.0,2.0,3.0,8645.0,835.0,21.53,37.49,0.0,50.0,0.74,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:27:45,176.0,2.0,3.0,8521.0,832.0,20.18,37.46,0.0,45.0,0.6,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:29:45,172.0,2.0,3.0,8438.0,826.0,20.2,37.45,0.0,47.0,0.71,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:31:45,168.0,2.0,3.0,8336.0,829.0,20.22,37.42,0.0,43.0,0.76,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:33:45,166.0,1.0,2.0,8223.0,826.0,21.61,37.39,0.0,40.0,0.69,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:35:45,161.0,1.0,2.0,8083.0,819.0,20.27,37.4,0.0,45.0,1.09,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:37:45,157.0,1.0,2.0,7874.0,817.0,20.29,37.41,0.0,47.0,0.72,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:39:45,154.0,1.0,2.0,7871.0,816.0,20.31,37.38,0.0,51.0,1.15,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:41:45,151.0,1.0,2.0,7714.0,812.0,20.36,37.36,0.0,45.0,0.84,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:43:46,148.0,1.0,2.0,7681.0,803.0,20.38,37.36,0.0,43.0,0.75,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:45:45,145.0,1.0,2.0,7497.0,803.0,20.42,37.4,0.0,44.0,0.82,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:47:45,143.0,1.0,2.0,7483.0,801.0,20.44,37.42,0.0,50.0,0.57,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:49:45,140.0,1.0,2.0,7333.0,798.0,20.45,37.39,0.0,41.0,0.88,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:51:46,138.0,1.0,2.0,7207.0,796.0,20.47,37.42,0.0,37.0,0.64,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:53:46,136.0,1.0,1.0,7200.0,796.0,20.49,37.37,0.0,41.0,0.67,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:55:46,134.0,1.0,2.0,7103.0,788.0,20.48,37.46,0.0,44.0,0.73,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:57:46,127.0,2.0,3.0,6832.0,778.0,20.49,37.64,0.0,45.0,0.77,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:59:46,126.0,1.0,2.0,6779.0,779.0,20.47,37.69,0.0,54.0,0.52,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:01:46,124.0,1.0,2.0,6643.0,778.0,20.48,37.85,0.0,43.0,0.49,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:03:46,121.0,1.0,1.0,6606.0,775.0,20.46,37.82,0.0,49.0,0.73,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:05:46,121.0,1.0,2.0,6584.0,776.0,20.46,37.84,0.0,52.0,0.69,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:07:46,118.0,1.0,2.0,6503.0,770.0,20.46,37.92,0.0,44.0,1.05,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:09:46,115.0,1.0,2.0,6303.0,768.0,21.82,38.09,0.0,43.0,0.96,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:11:46,110.0,1.0,1.0,6136.0,766.0,20.43,38.31,0.0,51.0,0.81,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:13:46,107.0,1.0,1.0,6033.0,763.0,20.4,38.35,0.0,43.0,0.86,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:15:47,107.0,1.0,2.0,6011.0,764.0,20.38,38.33,0.0,44.0,1.14,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:17:46,105.0,1.0,1.0,6008.0,765.0,20.39,38.39,0.0,44.0,1.14,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:19:46,103.0,1.0,1.0,5966.0,761.0,21.77,38.46,0.0,40.0,1.02,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:21:47,101.0,1.0,2.0,5915.0,756.0,21.74,38.51,0.0,54.0,0.79,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:23:47,100.0,1.0,1.0,5895.0,756.0,20.36,38.57,0.0,44.0,0.75,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:25:47,101.0,1.0,2.0,5813.0,752.0,20.36,38.68,0.0,42.0,0.78,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:27:47,100.0,1.0,1.0,5810.0,755.0,20.35,38.7,0.0,46.0,0.73,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:29:47,100.0,1.0,1.0,5808.0,752.0,21.72,38.77,0.0,43.0,0.49,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:31:47,99.0,1.0,2.0,5757.0,749.0,20.34,38.83,0.0,44.0,0.63,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:33:47,98.0,1.0,2.0,5721.0,751.0,20.33,38.81,0.0,47.0,0.75,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:35:47,98.0,1.0,2.0,5761.0,751.0,20.34,38.76,0.0,45.0,0.86,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:37:47,97.0,1.0,1.0,5668.0,749.0,21.73,38.8,0.0,44.0,0.74,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:39:47,96.0,1.0,1.0,5629.0,745.0,20.35,38.88,0.0,52.0,0.89,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:41:47,96.0,1.0,1.0,5600.0,744.0,20.35,38.95,0.0,42.0,0.85,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:43:47,96.0,1.0,1.0,5594.0,743.0,20.34,38.96,0.0,42.0,0.84,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:45:47,95.0,1.0,1.0,5573.0,743.0,21.72,39.04,0.0,45.0,0.99,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:47:47,94.0,1.0,1.0,5529.0,743.0,20.35,39.0,0.0,44.0,0.68,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:49:48,95.0,1.0,2.0,5565.0,745.0,20.36,38.9,0.0,43.0,0.93,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:51:48,95.0,1.0,1.0,5550.0,743.0,20.36,38.88,0.0,46.0,0.84,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:53:48,95.0,1.0,1.0,5573.0,744.0,20.37,38.89,0.0,45.0,1.04,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:55:48,93.0,1.0,2.0,5512.0,737.0,20.38,38.99,0.0,45.0,0.73,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:57:48,92.0,1.0,1.0,5441.0,734.0,20.39,39.07,0.0,43.0,0.87,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:59:48,92.0,1.0,1.0,5422.0,737.0,20.4,39.09,0.0,41.0,0.87,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:01:48,92.0,1.0,1.0,5404.0,736.0,20.42,39.17,0.0,44.0,0.75,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:03:48,91.0,1.0,1.0,5388.0,735.0,20.41,39.24,0.0,42.0,0.89,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:05:48,91.0,1.0,1.0,5355.0,736.0,20.41,39.23,0.0,44.0,0.76,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:07:48,90.0,1.0,1.0,5326.0,734.0,20.41,39.29,0.0,47.0,0.72,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:09:48,90.0,1.0,1.0,5339.0,732.0,21.8,39.26,0.0,43.0,0.91,0.1,0.01,0.0,0.0
Device 10000008,82bb6800-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:11:48,90.0,1.0,1.0,5320.0,732.0,20.44,39.25,0.0,43.0,0.71,0.11,0.01,0.0,0.0
