Time,Temperature,Humidity,TVOC,CO,CO2,CH2O,PM10
2022-07-14 06:18:10,21.24,41.52,3994.0,0.79,673.0,71.0,7.0
2022-07-14 06:20:10,22.62,41.48,4029.0,1.1,670.0,71.0,6.0
2022-07-14 06:22:10,22.62,41.47,3994.0,0.86,667.0,71.0,6.0
2022-07-14 06:24:11,21.24,41.47,4010.0,0.89,672.0,72.0,7.0
2022-07-14 06:26:10,21.24,41.48,3990.0,0.9,667.0,71.0,6.0
2022-07-14 06:28:10,21.25,41.46,3983.0,0.83,669.0,71.0,6.0
2022-07-14 06:30:11,21.25,41.42,3989.0,1.15,669.0,71.0,6.0
2022-07-14 06:32:11,21.25,41.41,4058.0,0.7,673.0,71.0,6.0
2022-07-14 06:34:11,22.64,41.37,4038.0,0.67,674.0,72.0,6.0
2022-07-14 06:36:11,22.63,41.35,4067.0,0.79,673.0,72.0,6.0
2022-07-14 06:38:11,21.26,41.35,4034.0,0.68,673.0,72.0,6.0
2022-07-14 06:40:11,22.64,41.36,4032.0,0.79,668.0,71.0,6.0
2022-07-14 06:42:11,21.27,41.35,3998.0,0.87,666.0,71.0,6.0
2022-07-14 06:44:11,21.27,41.34,4006.0,0.74,666.0,72.0,6.0
2022-07-14 06:46:11,21.28,41.32,4008.0,0.96,666.0,71.0,6.0
2022-07-14 06:48:11,21.27,41.29,4043.0,0.93,671.0,72.0,6.0
2022-07-14 06:50:11,22.67,41.28,4071.0,0.78,671.0,72.0,6.0
2022-07-14 06:52:11,21.31,41.31,4032.0,0.52,665.0,71.0,6.0
2022-07-14 06:54:11,22.7,41.43,3942.0,0.61,655.0,70.0,6.0
2022-07-14 06:56:11,21.34,41.44,3840.0,0.82,656.0,70.0,6.0
2022-07-14 06:58:11,21.34,41.38,3876.0,0.77,661.0,70.0,6.0
2022-07-14 07:00:11,21.35,41.3,3929.0,0.81,667.0,71.0,6.0
2022-07-14 07:02:12,21.36,41.23,3967.0,0.84,665.0,70.0,6.0
2022-07-14 07:04:12,22.74,41.16,3989.0,0.92,665.0,71.0,6.0
2022-07-14 07:06:12,21.37,41.14,4020.0,0.68,665.0,71.0,6.0
2022-07-14 07:08:12,22.75,41.15,3961.0,0.93,665.0,71.0,6.0
2022-07-14 07:10:12,21.38,41.14,3969.0,0.62,665.0,70.0,6.0
2022-07-14 07:12:12,21.39,41.21,3936.0,0.79,661.0,70.0,6.0
2022-07-14 07:14:12,21.41,41.22,3881.0,0.88,659.0,70.0,6.0
2022-07-14 07:16:12,21.42,41.2,3909.0,0.78,658.0,70.0,6.0
2022-07-14 07:18:12,21.43,41.27,3881.0,0.9,658.0,70.0,6.0
2022-07-14 07:20:12,21.45,41.12,3913.0,0.74,660.0,70.0,5.0
2022-07-14 07:22:13,22.83,40.94,3967.0,0.86,666.0,72.0,5.0
2022-07-14 07:24:12,21.47,40.85,3998.0,0.76,667.0,72.0,6.0
2022-07-14 07:26:12,24.24,40.8,4024.0,0.71,660.0,72.0,5.0
2022-07-14 07:28:12,21.5,40.77,4000.0,0.63,663.0,72.0,5.0
2022-07-14 07:30:13,21.51,40.74,4026.0,0.84,663.0,72.0,5.0
2022-07-14 07:32:13,22.89,40.72,4039.0,0.71,665.0,72.0,6.0
2022-07-14 07:34:13,21.55,40.71,4053.0,0.71,664.0,72.0,5.0
2022-07-14 07:36:13,22.94,40.69,4039.0,0.82,664.0,72.0,5.0
2022-07-14 07:38:13,21.57,40.68,4016.0,0.86,659.0,72.0,6.0
2022-07-14 07:40:13,21.57,40.69,4004.0,0.75,662.0,72.0,5.0
2022-07-14 07:42:13,21.58,40.68,4011.0,0.96,663.0,72.0,5.0
2022-07-14 07:44:13,22.97,40.69,4038.0,0.76,667.0,73.0,5.0
2022-07-14 07:46:13,21.6,40.68,4014.0,0.92,667.0,73.0,5.0
2022-07-14 07:48:13,21.61,40.68,4035.0,0.82,671.0,73.0,5.0
2022-07-14 07:50:13,22.99,40.68,4040.0,0.84,666.0,72.0,5.0
2022-07-14 07:52:13,23.0,40.67,4039.0,1.11,666.0,72.0,5.0
2022-07-14 07:54:13,24.38,40.69,3989.0,0.82,664.0,72.0,5.0
2022-07-14 07:56:13,23.0,40.68,4000.0,0.92,660.0,72.0,5.0
2022-07-14 07:58:14,21.63,40.68,3978.0,0.62,659.0,72.0,5.0
2022-07-14 08:00:14,21.64,40.65,3988.0,0.81,664.0,72.0,5.0
2022-07-14 08:02:14,21.65,40.67,4000.0,0.84,665.0,72.0,5.0
2022-07-14 08:04:14,23.03,40.65,3988.0,0.94,661.0,72.0,5.0
2022-07-14 08:06:14,21.65,40.65,3982.0,0.89,661.0,72.0,5.0
2022-07-14 08:08:14,21.66,40.66,3965.0,0.6,658.0,72.0,5.0
2022-07-14 08:10:14,23.04,40.65,4014.0,0.7,660.0,72.0,5.0
2022-07-14 08:12:14,21.66,40.64,3978.0,0.62,663.0,72.0,5.0
2022-07-14 08:14:14,23.06,40.63,4044.0,0.5,664.0,73.0,5.0
2022-07-14 08:16:14,21.68,40.64,4009.0,0.72,668.0,73.0,5.0
2022-07-14 08:18:14,23.08,40.61,4026.0,0.78,666.0,73.0,5.0
2022-07-14 08:20:14,21.7,40.61,4029.0,0.8,666.0,72.0,5.0
2022-07-14 08:22:14,23.09,40.6,4048.0,0.87,664.0,73.0,5.0
2022-07-14 08:24:14,21.71,40.58,4050.0,0.93,666.0,73.0,5.0
2022-07-14 08:26:14,23.1,40.59,4029.0,0.67,665.0,73.0,5.0
2022-07-14 08:28:15,24.47,40.58,4024.0,0.84,664.0,73.0,5.0
2022-07-14 08:30:15,21.72,40.58,4053.0,0.79,667.0,73.0,5.0
2022-07-14 08:32:15,21.72,40.57,4066.0,0.88,664.0,73.0,5.0
2022-07-14 08:34:15,21.73,40.58,4026.0,0.89,665.0,73.0,5.0
2022-07-14 08:36:15,21.73,40.56,4038.0,0.57,666.0,73.0,5.0
2022-07-14 08:38:15,23.11,40.54,4046.0,0.75,666.0,73.0,5.0
2022-07-14 08:40:15,21.75,40.52,4059.0,0.97,666.0,74.0,5.0
2022-07-14 08:42:15,21.74,40.53,4074.0,0.97,664.0,75.0,5.0
2022-07-14 08:44:15,21.74,40.54,4111.0,0.84,667.0,75.0,5.0
2022-07-14 08:46:15,21.74,40.55,4085.0,0.73,667.0,75.0,5.0
2022-07-14 08:48:15,21.75,40.55,4067.0,0.81,666.0,74.0,5.0
2022-07-14 08:50:15,21.77,40.51,4111.0,0.87,667.0,75.0,5.0
2022-07-14 08:52:15,21.78,40.48,4106.0,0.52,669.0,74.0,5.0
2022-07-14 08:54:15,21.8,40.43,4128.0,0.65,669.0,75.0,5.0
2022-07-14 08:56:16,21.83,40.37,4097.0,0.59,670.0,74.0,5.0
2022-07-14 08:58:16,21.86,40.0,4141.0,0.76,669.0,71.0,5.0
2022-07-14 09:00:16,23.34,38.63,3927.0,0.62,640.0,65.0,5.0
2022-07-14 09:02:16,22.02,37.17,3628.0,0.7,602.0,61.0,4.0
2022-07-14 09:04:16,22.06,35.74,3435.0,0.83,569.0,58.0,3.0
2022-07-14 09:06:16,22.06,34.36,3103.0,0.94,538.0,54.0,3.0
2022-07-14 09:08:16,22.0,33.03,2867.0,0.75,507.0,51.0,3.0
2022-07-14 09:10:16,21.95,32.06,2616.0,0.8,472.0,51.0,3.0
2022-07-14 09:12:16,21.88,31.43,2490.0,0.99,453.0,50.0,3.0
2022-07-14 09:14:16,21.8,31.05,2424.0,0.74,448.0,49.0,3.0
2022-07-14 09:16:16,21.73,30.56,2335.0,0.77,423.0,48.0,3.0
2022-07-14 09:18:16,21.67,30.3,2248.0,0.96,409.0,47.0,3.0
2022-07-14 09:20:17,21.6,30.09,2315.0,0.98,473.0,47.0,3.0
2022-07-14 09:22:17,21.54,29.84,2475.0,0.76,509.0,46.0,3.0
2022-07-14 09:24:17,21.47,29.72,2289.0,0.69,464.0,46.0,3.0
2022-07-14 09:26:17,21.39,29.8,2180.0,0.84,441.0,46.0,3.0
2022-07-14 09:28:17,22.7,29.92,2125.0,0.78,437.0,46.0,3.0
2022-07-14 09:30:17,21.24,30.05,2121.0,0.89,446.0,45.0,3.0
2022-07-14 09:32:17,21.21,30.16,2105.0,0.67,452.0,45.0,3.0
2022-07-14 09:34:17,21.15,30.28,2035.0,0.91,435.0,45.0,3.0
2022-07-14 09:36:17,21.1,30.38,1999.0,0.79,436.0,45.0,3.0
2022-07-14 09:38:17,21.06,30.6,1959.0,1.15,423.0,45.0,3.0
2022-07-14 09:40:17,22.41,30.67,1904.0,0.8,421.0,43.0,3.0
2022-07-14 09:42:17,20.96,30.48,1836.0,0.71,412.0,42.0,3.0
2022-07-14 09:44:17,20.92,30.31,1793.0,0.78,403.0,41.0,3.0
2022-07-14 09:46:17,20.87,30.18,1686.0,0.67,400.0,40.0,3.0
2022-07-14 09:48:17,20.8,30.1,1652.0,0.79,400.0,38.0,3.0
2022-07-14 09:50:17,20.76,30.15,1561.0,0.84,400.0,37.0,4.0
2022-07-14 09:52:17,20.72,30.14,1448.0,0.93,400.0,36.0,5.0
2022-07-14 09:54:17,20.68,29.79,1341.0,0.72,400.0,35.0,5.0
2022-07-14 09:56:18,20.62,29.8,1294.0,0.59,400.0,35.0,5.0
2022-07-14 09:58:18,20.57,30.03,1282.0,0.91,400.0,36.0,5.0
2022-07-14 10:00:18,20.55,30.53,1296.0,0.62,400.0,37.0,4.0
2022-07-14 10:02:18,21.9,30.88,1480.0,0.89,429.0,38.0,17.0
2022-07-14 10:04:18,20.46,31.09,1828.0,0.71,431.0,37.0,23.0
2022-07-14 10:06:18,21.8,30.9,1607.0,0.59,400.0,36.0,12.0
2022-07-14 10:08:18,20.35,30.61,1461.0,0.91,400.0,35.0,10.0
2022-07-14 10:10:18,21.66,30.44,1362.0,0.86,400.0,35.0,10.0
2022-07-14 10:12:18,21.61,30.46,1327.0,0.74,400.0,36.0,10.0
2022-07-14 10:14:18,20.18,30.64,1341.0,1.13,400.0,37.0,8.0
2022-07-14 10:16:18,20.12,30.76,1400.0,0.8,400.0,37.0,8.0
2022-07-14 10:18:19,20.07,30.55,1337.0,1.04,400.0,36.0,8.0
2022-07-14 10:20:18,20.02,30.52,1286.0,0.71,400.0,36.0,8.0
2022-07-14 10:22:18,19.99,30.62,1255.0,1.05,400.0,37.0,7.0
2022-07-14 10:24:18,19.93,30.55,1346.0,0.69,408.0,36.0,7.0
2022-07-14 10:26:19,19.89,31.46,1447.0,0.9,417.0,39.0,7.0
2022-07-14 10:28:19,21.26,33.61,1535.0,0.83,450.0,46.0,6.0
2022-07-14 10:30:19,19.9,35.28,1699.0,0.84,490.0,49.0,6.0
2022-07-14 10:32:19,19.95,36.78,1812.0,0.75,523.0,50.0,6.0
2022-07-14 10:34:19,20.0,37.87,1938.0,0.79,551.0,51.0,5.0
2022-07-14 10:36:19,20.1,38.79,2053.0,0.72,573.0,50.0,5.0
2022-07-14 10:38:19,21.56,39.69,2150.0,0.65,596.0,51.0,5.0
2022-07-14 10:40:19,21.6,40.37,2238.0,0.95,612.0,51.0,5.0
2022-07-14 10:42:19,20.27,40.96,2330.0,0.75,626.0,51.0,5.0
2022-07-14 10:44:19,21.72,40.27,2361.0,0.78,618.0,48.0,5.0
2022-07-14 10:46:19,20.41,38.97,2287.0,0.8,588.0,44.0,5.0
2022-07-14 10:48:19,20.43,37.99,2211.0,0.56,566.0,43.0,5.0
2022-07-14 10:50:20,20.43,36.77,2139.0,0.67,541.0,41.0,5.0
2022-07-14 10:52:19,20.42,35.39,2011.0,0.76,505.0,37.0,5.0
2022-07-14 10:54:20,20.41,34.2,1872.0,0.56,476.0,36.0,5.0
2022-07-14 10:56:20,20.39,33.3,1728.0,0.76,437.0,35.0,5.0
2022-07-14 10:58:20,20.37,32.88,1661.0,1.07,429.0,36.0,4.0
2022-07-14 11:00:20,20.33,32.59,1633.0,0.78,436.0,37.0,4.0
2022-07-14 11:02:20,21.69,32.37,1568.0,0.69,420.0,36.0,4.0
2022-07-14 11:04:20,20.26,32.12,1496.0,0.73,407.0,36.0,4.0
2022-07-14 11:06:20,21.62,32.14,1415.0,0.97,404.0,36.0,4.0
2022-07-14 11:08:20,20.25,33.97,1459.0,0.93,429.0,43.0,5.0
2022-07-14 11:10:20,20.28,36.08,1536.0,0.82,467.0,46.0,4.0
2022-07-14 11:12:20,20.35,37.41,1621.0,0.73,496.0,47.0,5.0
2022-07-14 11:14:20,21.81,38.56,1764.0,0.66,531.0,47.0,4.0
2022-07-14 11:16:20,20.49,39.4,1891.0,0.8,563.0,47.0,3.0
2022-07-14 11:18:20,20.59,40.23,2041.0,0.77,590.0,49.0,3.0
2022-07-14 11:20:21,20.66,40.94,2119.0,0.7,603.0,49.0,3.0
2022-07-14 11:22:21,22.1,41.57,2171.0,0.98,622.0,49.0,3.0
2022-07-14 11:24:21,20.77,42.03,2239.0,0.64,632.0,50.0,3.0
2022-07-14 11:26:21,20.83,42.65,2276.0,0.63,648.0,49.0,3.0
2022-07-14 11:28:21,22.31,43.24,2291.0,0.88,664.0,48.0,4.0
2022-07-14 11:30:21,20.99,43.71,2330.0,0.75,678.0,47.0,3.0
2022-07-14 11:32:21,21.1,43.75,2291.0,0.97,674.0,46.0,3.0
2022-07-14 11:34:21,21.14,42.28,2203.0,0.86,637.0,39.0,3.0
2022-07-14 11:36:21,21.17,40.13,11535.0,0.67,1548.0,303.0,3.0
2022-07-14 11:38:21,21.2,38.01,8639.0,0.69,886.0,145.0,3.0
2022-07-14 11:40:22,21.19,36.33,5625.0,0.73,715.0,93.0,3.0
2022-07-14 11:42:21,21.15,35.31,4813.0,0.45,656.0,84.0,3.0
2022-07-14 11:44:21,21.09,34.64,4357.0,0.94,617.0,78.0,3.0
2022-07-14 11:46:21,21.0,34.17,3895.0,0.66,574.0,73.0,3.0
2022-07-14 11:48:21,20.96,33.85,3523.0,0.9,540.0,69.0,3.0
2022-07-14 11:50:22,20.93,33.28,3101.0,0.6,510.0,64.0,3.0
2022-07-14 11:52:22,22.25,32.7,2814.0,0.85,494.0,61.0,3.0
2022-07-14 11:54:22,20.79,32.02,2487.0,0.74,450.0,56.0,3.0
2022-07-14 11:56:22,20.74,31.47,2417.0,0.73,435.0,57.0,3.0
2022-07-14 11:58:22,20.68,31.27,2261.0,0.69,412.0,54.0,3.0
2022-07-14 12:00:22,21.96,31.43,2135.0,1.05,405.0,52.0,3.0
2022-07-14 12:02:22,21.86,31.7,2026.0,0.81,400.0,52.0,3.0
2022-07-14 12:04:22,20.4,32.65,2060.0,0.87,419.0,55.0,3.0
2022-07-14 12:06:22,21.74,33.23,2115.0,0.53,433.0,56.0,3.0
2022-07-14 12:08:23,20.36,33.5,2140.0,0.51,443.0,55.0,3.0
2022-07-14 12:10:22,20.43,33.77,2171.0,1.16,455.0,56.0,3.0
2022-07-14 12:12:23,20.51,34.14,2213.0,0.93,469.0,56.0,3.0
2022-07-14 12:14:22,20.61,34.34,2237.0,0.79,473.0,56.0,3.0
2022-07-14 12:16:23,22.08,34.61,2247.0,0.73,482.0,56.0,3.0
2022-07-14 12:18:23,22.15,34.88,2251.0,0.82,494.0,56.0,3.0
2022-07-14 12:20:23,20.89,35.27,2262.0,0.79,500.0,56.0,3.0
2022-07-14 12:22:23,21.01,35.78,2255.0,1.08,507.0,55.0,3.0
2022-07-14 12:24:23,21.14,35.82,2262.0,0.72,511.0,55.0,3.0
2022-07-14 12:26:23,21.22,35.88,2274.0,0.74,522.0,55.0,3.0
2022-07-14 12:28:23,21.32,35.97,2283.0,0.83,523.0,55.0,3.0
2022-07-14 12:30:23,22.84,36.06,2320.0,0.86,529.0,55.0,3.0
2022-07-14 12:32:23,22.94,36.19,2316.0,0.78,534.0,55.0,3.0
2022-07-14 12:34:23,21.66,36.49,2310.0,0.87,536.0,55.0,3.0
2022-07-14 12:36:23,23.12,36.45,2340.0,0.94,545.0,54.0,3.0
2022-07-14 12:38:23,21.83,36.51,2359.0,0.81,547.0,55.0,3.0
2022-07-14 12:40:23,21.92,36.6,2388.0,0.8,555.0,55.0,3.0
2022-07-14 12:42:23,22.01,36.7,2413.0,0.73,562.0,55.0,3.0
2022-07-14 12:44:24,22.1,36.75,2447.0,0.58,566.0,55.0,3.0
2022-07-14 12:46:24,22.18,36.81,2443.0,1.2,569.0,55.0,3.0
2022-07-14 12:48:24,22.23,36.94,2471.0,0.71,573.0,55.0,3.0
2022-07-14 12:50:24,23.65,37.04,2503.0,0.78,578.0,56.0,3.0
2022-07-14 12:52:24,23.71,37.07,2536.0,0.77,581.0,56.0,3.0
2022-07-14 12:54:24,22.38,37.04,2562.0,0.64,585.0,57.0,3.0
2022-07-14 12:56:24,22.43,37.1,2567.0,0.75,584.0,57.0,3.0
2022-07-14 12:58:24,22.47,37.15,2607.0,0.75,590.0,57.0,3.0
2022-07-14 13:00:24,22.52,37.17,2606.0,0.73,592.0,57.0,2.0
2022-07-14 13:02:24,22.54,37.3,2611.0,0.75,592.0,57.0,3.0
2022-07-14 13:04:24,22.57,37.36,2604.0,0.74,595.0,57.0,3.0
2022-07-14 13:06:24,22.6,37.43,6566.0,0.8,1181.0,57.0,2.0
2022-07-14 13:08:24,22.63,36.99,6563.0,0.92,787.0,54.0,3.0
2022-07-14 13:10:24,22.61,35.94,4482.0,1.08,682.0,48.0,3.0
2022-07-14 13:12:24,22.54,34.76,3673.0,0.64,613.0,43.0,3.0
2022-07-14 13:14:25,22.47,33.88,3262.0,0.75,576.0,41.0,3.0
2022-07-14 13:16:25,22.38,33.35,2986.0,0.89,550.0,42.0,2.0
2022-07-14 13:18:25,22.31,33.07,2757.0,0.53,529.0,42.0,2.0
2022-07-14 13:20:25,22.23,32.84,2579.0,0.61,519.0,41.0,3.0
2022-07-14 13:22:25,22.18,32.63,2472.0,0.82,502.0,41.0,2.0
2022-07-14 13:24:25,22.08,32.32,2351.0,0.68,478.0,39.0,2.0
2022-07-14 13:26:25,21.99,31.89,2243.0,0.72,466.0,37.0,1.0
2022-07-14 13:28:25,21.91,31.52,2156.0,0.79,450.0,37.0,2.0
2022-07-14 13:30:25,21.79,31.24,2018.0,0.92,424.0,36.0,2.0
2022-07-14 13:32:25,21.73,31.17,1955.0,0.94,412.0,37.0,1.0
2022-07-14 13:34:25,21.69,31.29,1887.0,0.82,410.0,37.0,1.0
2022-07-14 13:36:25,21.63,31.33,1820.0,1.07,403.0,37.0,1.0
2022-07-14 13:38:25,21.55,31.48,1758.0,0.55,400.0,37.0,1.0
2022-07-14 13:40:25,21.48,31.65,1708.0,0.95,403.0,36.0,1.0
2022-07-14 13:42:26,22.81,32.15,1648.0,0.93,406.0,37.0,2.0
2022-07-14 13:44:26,21.39,32.78,1640.0,0.85,421.0,38.0,2.0
2022-07-14 13:46:26,21.36,33.09,1672.0,0.9,428.0,37.0,1.0
2022-07-14 13:48:26,21.35,32.66,1658.0,0.77,432.0,35.0,1.0
2022-07-14 13:50:26,21.35,32.07,3901.0,0.53,677.0,33.0,1.0
2022-07-14 13:52:26,21.35,31.39,3281.0,0.46,483.0,32.0,1.0
2022-07-14 13:54:26,21.35,31.25,2427.0,0.74,447.0,31.0,1.0
2022-07-14 13:56:26,21.34,31.07,2068.0,0.78,412.0,30.0,1.0
2022-07-14 13:58:26,21.33,30.94,1823.0,0.86,400.0,29.0,2.0
2022-07-14 14:00:26,21.34,30.69,1655.0,0.9,400.0,27.0,2.0
2022-07-14 14:02:26,21.34,30.42,1559.0,0.87,400.0,27.0,1.0
2022-07-14 14:04:26,21.31,30.19,1506.0,1.14,400.0,27.0,2.0
2022-07-14 14:06:26,22.69,30.28,1425.0,0.88,400.0,27.0,2.0
2022-07-14 14:08:26,22.71,31.82,1402.0,0.77,400.0,34.0,2.0
2022-07-14 14:10:27,22.74,34.08,1484.0,0.95,432.0,39.0,2.0
2022-07-14 14:12:27,21.39,35.46,1605.0,0.69,470.0,40.0,2.0
2022-07-14 14:14:27,21.44,36.92,1685.0,0.84,502.0,41.0,3.0
2022-07-14 14:16:27,21.49,37.92,1764.0,0.87,529.0,41.0,3.0
2022-07-14 14:18:27,21.54,38.47,1828.0,0.78,548.0,39.0,2.0
2022-07-14 14:20:27,21.6,37.84,1830.0,0.64,543.0,33.0,2.0
2022-07-14 14:22:27,21.65,37.07,1747.0,0.5,522.0,30.0,3.0
2022-07-14 14:24:27,21.67,36.12,1643.0,0.8,500.0,27.0,3.0
2022-07-14 14:26:27,21.67,35.03,1555.0,0.7,477.0,25.0,2.0
2022-07-14 14:28:27,23.04,33.82,1428.0,0.74,443.0,23.0,3.0
2022-07-14 14:30:27,21.63,32.91,1328.0,0.82,408.0,23.0,3.0
2022-07-14 14:32:27,21.57,32.18,1204.0,0.83,400.0,24.0,2.0
2022-07-14 14:34:27,21.5,32.8,1127.0,0.92,400.0,28.0,2.0
2022-07-14 14:36:27,21.47,35.03,1180.0,0.88,425.0,36.0,3.0
2022-07-14 14:38:28,22.83,36.88,1211.0,0.7,458.0,37.0,3.0
2022-07-14 14:40:28,21.46,38.16,1268.0,0.75,483.0,37.0,2.0
2022-07-14 14:42:28,21.48,39.41,1282.0,0.72,500.0,36.0,1.0
2022-07-14 14:44:28,21.53,40.35,1295.0,0.69,515.0,35.0,2.0
2022-07-14 14:46:28,21.58,41.26,1307.0,0.96,521.0,35.0,2.0
2022-07-14 14:48:28,21.61,41.88,1291.0,1.03,532.0,33.0,3.0
2022-07-14 14:50:28,21.67,42.15,1341.0,0.71,533.0,32.0,3.0
2022-07-14 14:52:28,23.08,40.4,1255.0,0.68,498.0,24.0,2.0
2022-07-14 14:54:28,21.71,38.54,1138.0,0.86,458.0,20.0,2.0
2022-07-14 14:56:28,21.7,36.89,1059.0,0.69,417.0,20.0,3.0
2022-07-14 14:58:28,21.68,35.61,1007.0,0.88,401.0,20.0,2.0
2022-07-14 15:00:28,23.01,34.52,952.0,0.89,400.0,20.0,3.0
2022-07-14 15:02:28,21.56,33.77,905.0,0.86,400.0,20.0,3.0
2022-07-14 15:04:28,24.25,32.94,842.0,1.09,400.0,20.0,3.0
2022-07-14 15:06:28,21.43,33.93,828.0,0.76,400.0,25.0,3.0
2022-07-14 15:08:29,21.43,36.52,873.0,0.61,424.0,33.0,3.0
2022-07-14 15:10:29,21.4,38.48,1057.0,1.05,486.0,34.0,4.0
2022-07-14 15:12:29,21.35,39.86,1073.0,0.65,498.0,34.0,5.0
2022-07-14 15:14:29,21.36,40.9,1354.0,0.87,568.0,33.0,15.0
2022-07-14 15:16:29,21.4,41.76,1454.0,0.86,561.0,33.0,11.0
2022-07-14 15:18:29,21.45,42.47,1392.0,0.84,561.0,32.0,9.0
2022-07-14 15:20:29,21.49,41.86,1333.0,0.68,537.0,27.0,8.0
2022-07-14 15:22:29,21.51,40.75,1205.0,0.78,505.0,23.0,8.0
2022-07-14 15:24:29,21.53,39.42,1114.0,1.07,473.0,20.0,7.0
2022-07-14 15:26:29,21.51,38.06,1029.0,0.77,434.0,19.0,7.0
2022-07-14 15:28:29,21.48,36.91,963.0,0.7,406.0,18.0,7.0
2022-07-14 15:30:29,22.81,35.98,890.0,0.93,400.0,18.0,7.0
2022-07-14 15:32:29,21.36,35.27,800.0,0.78,400.0,17.0,6.0
2022-07-14 15:34:29,21.27,34.61,749.0,0.67,400.0,17.0,6.0
2022-07-14 15:36:30,21.21,34.78,706.0,0.82,400.0,21.0,6.0
2022-07-14 15:38:30,21.18,36.68,759.0,0.54,400.0,28.0,6.0
2022-07-14 15:40:30,22.55,38.67,812.0,0.96,402.0,32.0,6.0
2022-07-14 15:42:30,21.18,40.3,857.0,0.89,431.0,32.0,6.0
2022-07-14 15:44:30,21.22,41.48,891.0,0.74,447.0,31.0,6.0
2022-07-14 15:46:30,22.65,42.81,900.0,0.83,461.0,31.0,6.0
2022-07-14 15:48:30,21.36,43.66,927.0,0.72,479.0,30.0,6.0
2022-07-14 15:50:30,22.83,43.39,926.0,1.1,474.0,25.0,6.0
2022-07-14 15:52:30,22.89,41.82,898.0,1.01,449.0,20.0,6.0
2022-07-14 15:54:30,21.55,39.95,843.0,1.02,412.0,16.0,6.0
2022-07-14 15:56:30,21.55,38.32,779.0,0.8,400.0,14.0,6.0
2022-07-14 15:58:30,21.52,36.87,704.0,0.81,400.0,13.0,6.0
2022-07-14 16:00:30,22.84,35.82,629.0,1.2,400.0,13.0,6.0
2022-07-14 16:02:31,21.39,37.36,619.0,1.02,400.0,23.0,6.0
2022-07-14 16:04:31,21.36,39.57,664.0,0.68,400.0,28.0,6.0
2022-07-14 16:06:31,21.37,40.87,709.0,1.0,407.0,29.0,6.0
2022-07-14 16:08:31,21.43,41.9,762.0,0.92,431.0,28.0,6.0
2022-07-14 16:10:31,22.84,42.88,811.0,0.74,452.0,29.0,6.0
2022-07-14 16:12:31,21.52,43.25,825.0,0.75,454.0,26.0,6.0
2022-07-14 16:14:31,21.55,42.04,757.0,1.08,420.0,19.0,6.0
2022-07-14 16:16:31,21.55,40.7,701.0,0.75,402.0,16.0,6.0
2022-07-14 16:18:31,22.89,39.48,625.0,0.8,400.0,14.0,6.0
2022-07-14 16:20:31,21.44,38.03,565.0,0.65,400.0,9.0,6.0
2022-07-14 16:22:31,21.36,37.34,476.0,0.83,400.0,13.0,6.0
2022-07-14 16:24:31,21.26,38.61,501.0,0.79,400.0,21.0,8.0
2022-07-14 16:26:31,21.22,40.21,573.0,1.06,400.0,25.0,7.0
2022-07-14 16:28:32,21.2,41.81,639.0,0.64,406.0,27.0,6.0
2022-07-14 16:30:32,21.2,42.99,673.0,0.94,426.0,27.0,7.0
2022-07-14 16:32:32,21.23,44.18,702.0,0.63,442.0,27.0,6.0
2022-07-14 16:34:32,21.25,44.05,711.0,0.81,441.0,23.0,6.0
2022-07-14 16:36:32,21.28,42.57,682.0,0.63,414.0,17.0,6.0
2022-07-14 16:38:32,21.27,41.6,621.0,0.97,400.0,16.0,6.0
2022-07-14 16:40:32,21.25,40.11,520.0,0.58,400.0,10.0,6.0
2022-07-14 16:42:32,21.21,38.48,450.0,0.69,400.0,0.0,6.0
2022-07-14 16:44:32,21.15,37.09,392.0,0.81,400.0,0.0,5.0
2022-07-14 16:46:32,21.06,36.04,361.0,0.53,400.0,0.0,5.0
2022-07-14 16:48:32,20.94,35.3,343.0,0.73,400.0,10.0,5.0
2022-07-14 16:50:32,22.24,35.22,329.0,0.59,400.0,15.0,5.0
2022-07-14 16:52:32,20.79,36.94,357.0,0.68,400.0,22.0,5.0
2022-07-14 16:54:32,20.76,39.23,431.0,0.87,400.0,27.0,5.0
2022-07-14 16:56:33,20.77,40.99,471.0,0.99,400.0,27.0,5.0
2022-07-14 16:58:33,22.19,42.41,510.0,1.18,401.0,27.0,5.0
2022-07-14 17:00:33,23.64,43.2,563.0,0.85,412.0,27.0,5.0
2022-07-14 17:02:33,20.94,43.97,612.0,0.87,428.0,26.0,5.0
2022-07-14 17:04:33,21.03,44.66,653.0,0.52,446.0,26.0,5.0
2022-07-14 17:06:33,21.13,45.04,700.0,0.76,461.0,26.0,5.0
2022-07-14 17:08:33,21.2,43.74,726.0,0.81,447.0,20.0,5.0
2022-07-14 17:10:33,21.22,41.81,669.0,1.1,415.0,16.0,5.0
2022-07-14 17:12:33,21.21,39.65,621.0,0.78,400.0,13.0,5.0
2022-07-14 17:14:33,21.2,38.37,580.0,0.91,400.0,13.0,4.0
2022-07-14 17:16:33,21.17,37.3,497.0,0.75,400.0,13.0,4.0
2022-07-14 17:18:33,21.12,36.32,442.0,0.87,400.0,13.0,3.0
2022-07-14 17:20:33,21.06,35.52,416.0,0.76,400.0,14.0,3.0
2022-07-14 17:22:33,20.98,36.1,396.0,0.92,400.0,19.0,4.0
2022-07-14 17:24:34,20.95,37.74,460.0,0.9,400.0,25.0,4.0
