DeviceName,EntityId,TsYMD,CH2O,PM2.5,PM10,TVOC,CO2,Temperature,Humidity,Radioactivity,Sound,CO,Stink,NO2,H2S,NH3
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:52:22,840.0,1.0,1.0,11515.0,1455.0,24.7,30.39,0.0,55.0,0.93,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:54:22,706.0,1.0,1.0,9671.0,1183.0,21.82,31.5,0.0,55.0,0.78,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:56:22,591.0,1.0,1.0,8107.0,1029.0,23.14,32.87,0.0,55.0,1.69,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 17:58:22,530.0,1.0,1.0,7263.0,973.0,23.09,34.16,0.0,54.0,0.34,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:00:22,502.0,1.0,1.0,6837.0,956.0,24.43,35.04,0.0,54.0,1.45,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:02:22,480.0,1.0,2.0,6489.0,924.0,21.6,35.4,0.0,54.0,1.28,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:04:22,468.0,1.0,1.0,6287.0,904.0,22.91,35.56,0.0,54.0,1.02,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:06:22,459.0,1.0,2.0,6160.0,893.0,21.49,35.69,0.0,54.0,0.28,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:08:22,446.0,1.0,1.0,6001.0,869.0,22.84,35.78,0.0,54.0,0.3,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:10:23,431.0,1.0,1.0,5854.0,848.0,22.82,35.84,0.0,54.0,0.22,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:12:23,421.0,1.0,1.0,5728.0,838.0,21.43,35.9,0.0,55.0,0.5,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:14:23,412.0,2.0,3.0,5648.0,834.0,21.43,35.92,0.0,54.0,0.47,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:16:23,404.0,1.0,2.0,5574.0,829.0,24.21,35.92,0.0,54.0,0.43,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:18:23,397.0,1.0,1.0,5524.0,823.0,21.46,35.94,0.0,54.0,0.55,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:20:23,390.0,1.0,1.0,5469.0,815.0,22.87,35.98,0.0,54.0,0.44,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:22:23,384.0,1.0,1.0,5370.0,811.0,22.87,36.0,0.0,54.0,0.28,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:24:23,377.0,1.0,1.0,5319.0,807.0,21.52,36.01,0.0,53.0,0.62,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:26:23,372.0,1.0,1.0,5264.0,803.0,21.54,36.0,0.0,54.0,0.36,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:28:23,366.0,1.0,2.0,5257.0,800.0,21.56,36.0,0.0,54.0,0.32,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:30:24,362.0,1.0,1.0,5212.0,796.0,21.58,36.0,0.0,54.0,0.5,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:32:23,357.0,1.0,2.0,5141.0,789.0,21.59,36.02,0.0,54.0,0.46,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:34:24,352.0,1.0,1.0,5070.0,787.0,21.62,36.02,0.0,54.0,0.34,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:36:23,346.0,1.0,1.0,5019.0,779.0,24.4,36.04,0.0,54.0,0.41,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:38:23,341.0,1.0,1.0,4964.0,779.0,23.03,36.07,0.0,54.0,1.09,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:40:24,336.0,1.0,1.0,4935.0,776.0,21.67,36.07,0.0,54.0,0.82,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:42:24,332.0,1.0,1.0,4866.0,768.0,21.68,36.07,0.0,54.0,1.27,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:44:24,329.0,1.0,1.0,4815.0,770.0,24.45,36.09,0.0,55.0,0.39,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:46:24,322.0,1.0,1.0,4753.0,763.0,21.71,36.17,0.0,54.0,1.1,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:48:24,319.0,1.0,1.0,4719.0,763.0,23.11,36.2,0.0,54.0,1.02,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:50:24,314.0,1.0,1.0,4667.0,758.0,21.73,36.22,0.0,54.0,0.41,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:52:24,310.0,1.0,1.0,4628.0,756.0,21.75,36.24,0.0,54.0,0.29,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:54:24,310.0,1.0,1.0,4639.0,757.0,23.12,36.2,0.0,54.0,0.38,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:56:24,303.0,1.0,1.0,4533.0,747.0,23.13,36.29,0.0,54.0,1.48,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 18:58:24,298.0,1.0,1.0,4479.0,745.0,24.52,36.38,0.0,54.0,1.48,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:00:24,294.0,1.0,1.0,4417.0,739.0,23.13,36.46,0.0,55.0,1.74,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:02:24,289.0,1.0,2.0,4349.0,741.0,21.75,36.61,0.0,53.0,0.72,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:04:24,286.0,1.0,1.0,4326.0,737.0,23.14,36.61,0.0,54.0,0.68,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:06:24,285.0,1.0,1.0,4363.0,739.0,21.75,36.6,0.0,54.0,1.23,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:08:24,282.0,1.0,1.0,4295.0,732.0,23.14,36.66,0.0,53.0,1.46,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:10:24,276.0,1.0,1.0,4210.0,730.0,21.75,36.8,0.0,55.0,1.07,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:12:25,270.0,1.0,1.0,4131.0,725.0,21.75,36.98,0.0,54.0,2.42,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:14:25,265.0,1.0,1.0,4076.0,725.0,21.76,37.02,0.0,54.0,1.05,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:16:25,266.0,1.0,1.0,4133.0,725.0,21.76,36.96,0.0,54.0,2.33,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:18:25,264.0,1.0,1.0,4074.0,724.0,23.14,36.99,0.0,54.0,0.84,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:20:25,262.0,1.0,1.0,4031.0,721.0,21.75,37.06,0.0,54.0,0.8,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:22:25,257.0,1.0,1.0,3991.0,721.0,21.75,37.13,0.0,55.0,1.58,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:24:25,254.0,1.0,1.0,3952.0,720.0,21.76,37.19,0.0,54.0,1.03,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:26:25,252.0,1.0,1.0,3926.0,718.0,21.75,37.2,0.0,55.0,1.43,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:28:25,252.0,1.0,1.0,3955.0,719.0,21.76,37.18,0.0,54.0,1.74,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:30:25,251.0,1.0,1.0,3952.0,719.0,21.77,37.25,0.0,54.0,0.93,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:32:25,247.0,1.0,1.0,3868.0,713.0,23.14,37.28,0.0,54.0,1.25,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:34:26,247.0,1.0,1.0,3873.0,715.0,21.78,37.26,0.0,54.0,1.07,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:36:25,246.0,1.0,1.0,3882.0,714.0,21.77,37.21,0.0,54.0,0.82,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:38:26,241.0,1.0,1.0,3786.0,707.0,21.77,37.35,0.0,54.0,0.63,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:40:26,238.0,1.0,1.0,3733.0,704.0,23.16,37.44,0.0,54.0,1.4,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:42:26,236.0,1.0,1.0,3729.0,707.0,21.78,37.46,0.0,55.0,1.76,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:44:26,236.0,1.0,1.0,3756.0,706.0,21.78,37.45,0.0,55.0,0.91,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:46:26,232.0,1.0,1.0,3688.0,703.0,21.78,37.52,0.0,54.0,1.52,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:48:26,232.0,1.0,1.0,3669.0,702.0,23.16,37.51,0.0,54.0,1.32,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:50:26,234.0,1.0,1.0,3693.0,704.0,21.79,37.41,0.0,54.0,1.23,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:52:26,234.0,1.0,1.0,3731.0,702.0,21.79,37.36,0.0,54.0,0.36,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:54:26,233.0,1.0,1.0,3721.0,702.0,21.8,37.37,0.0,54.0,0.23,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:56:26,230.0,1.0,1.0,3661.0,700.0,21.81,37.45,0.0,54.0,0.37,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 19:58:26,227.0,1.0,1.0,3610.0,697.0,21.81,37.52,0.0,54.0,0.42,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:00:26,226.0,1.0,1.0,3610.0,695.0,21.82,37.53,0.0,54.0,0.39,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:02:26,224.0,1.0,1.0,3570.0,693.0,21.84,37.58,0.0,54.0,0.98,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:04:26,222.0,1.0,1.0,3546.0,695.0,23.22,37.65,0.0,54.0,1.21,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:06:27,221.0,1.0,1.0,3533.0,691.0,21.84,37.65,0.0,54.0,0.9,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:08:27,218.0,1.0,1.0,3490.0,690.0,23.23,37.74,0.0,54.0,0.84,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:10:27,217.0,1.0,1.0,3479.0,695.0,21.87,37.74,0.0,54.0,1.23,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:12:27,216.0,1.0,1.0,3489.0,696.0,21.87,37.74,0.0,55.0,0.97,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:14:27,216.0,1.0,1.0,3483.0,692.0,21.87,37.71,0.0,54.0,1.36,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:16:27,214.0,1.0,1.0,3461.0,690.0,23.26,37.74,0.0,55.0,2.08,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:18:27,213.0,1.0,1.0,3458.0,690.0,21.89,37.74,0.0,54.0,1.28,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:20:27,212.0,1.0,1.0,3442.0,689.0,21.88,37.74,0.0,55.0,1.32,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:22:27,211.0,1.0,1.0,3411.0,687.0,21.91,37.78,0.0,54.0,0.68,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:24:28,210.0,1.0,1.0,3407.0,688.0,21.91,37.8,0.0,54.0,1.11,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:26:27,210.0,1.0,1.0,3392.0,686.0,23.31,37.81,0.0,54.0,0.5,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:28:28,210.0,1.0,1.0,3403.0,692.0,21.92,37.77,0.0,54.0,0.43,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:30:27,208.0,1.0,1.0,3366.0,686.0,21.92,37.84,0.0,54.0,0.37,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:32:27,206.0,1.0,1.0,3318.0,685.0,21.94,37.89,0.0,54.0,0.5,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:34:27,205.0,1.0,1.0,3309.0,681.0,23.33,37.88,0.0,54.0,0.57,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:36:28,203.0,1.0,1.0,3314.0,685.0,21.97,37.94,0.0,54.0,1.59,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:38:28,201.0,1.0,1.0,3262.0,682.0,21.96,38.03,0.0,53.0,1.68,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:40:28,200.0,1.0,1.0,3272.0,680.0,23.35,38.07,0.0,54.0,0.45,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:42:28,200.0,1.0,1.0,3272.0,684.0,21.98,37.98,0.0,54.0,0.26,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:44:28,201.0,1.0,1.0,3272.0,683.0,21.98,37.95,0.0,54.0,0.53,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:46:28,199.0,1.0,1.0,3237.0,678.0,21.99,37.99,0.0,55.0,1.98,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:48:28,197.0,1.0,1.0,3193.0,677.0,22.0,38.04,0.0,55.0,1.57,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:50:28,194.0,1.0,1.0,3171.0,679.0,22.0,38.14,0.0,55.0,0.47,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:52:28,192.0,1.0,1.0,3134.0,678.0,22.0,38.16,0.0,54.0,0.48,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:54:28,192.0,1.0,1.0,3102.0,677.0,23.39,38.16,0.0,54.0,0.47,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:56:29,191.0,1.0,1.0,3129.0,680.0,22.02,38.16,0.0,55.0,0.26,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 20:58:28,188.0,1.0,2.0,3110.0,674.0,23.41,38.21,0.0,54.0,0.25,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:00:28,188.0,1.0,1.0,3097.0,674.0,23.42,38.17,0.0,55.0,0.19,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:02:29,188.0,1.0,1.0,3081.0,672.0,22.06,38.24,0.0,54.0,0.26,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:04:29,186.0,1.0,2.0,3026.0,674.0,23.43,38.36,0.0,54.0,0.28,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:06:29,183.0,1.0,2.0,2991.0,672.0,22.07,38.46,0.0,55.0,0.51,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:08:29,182.0,1.0,1.0,2954.0,669.0,23.47,38.5,0.0,54.0,0.59,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:10:29,181.0,1.0,2.0,2959.0,670.0,24.86,38.55,0.0,54.0,0.99,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:12:29,180.0,1.0,2.0,2978.0,671.0,23.49,38.52,0.0,54.0,1.76,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:14:29,180.0,1.0,2.0,2957.0,669.0,22.11,38.5,0.0,54.0,0.92,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:16:29,181.0,1.0,2.0,2991.0,674.0,23.48,38.41,0.0,54.0,0.92,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:18:29,181.0,1.0,1.0,2976.0,672.0,22.11,38.39,0.0,54.0,2.12,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:20:29,180.0,1.0,1.0,2961.0,670.0,22.12,38.47,0.0,54.0,0.64,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:22:30,178.0,1.0,2.0,2951.0,671.0,23.5,38.52,0.0,54.0,0.56,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:24:30,179.0,1.0,1.0,2944.0,672.0,23.51,38.51,0.0,54.0,0.52,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:26:30,178.0,1.0,2.0,2937.0,670.0,22.15,38.49,0.0,54.0,0.59,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:28:30,177.0,1.0,2.0,2925.0,668.0,22.16,38.5,0.0,54.0,0.88,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:30:30,177.0,1.0,1.0,2968.0,670.0,23.54,38.43,0.0,54.0,1.3,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:32:30,180.0,1.0,2.0,2975.0,672.0,22.16,38.38,0.0,54.0,0.71,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:34:30,177.0,1.0,2.0,2920.0,670.0,23.55,38.53,0.0,54.0,0.54,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:36:30,175.0,1.0,1.0,2909.0,668.0,22.18,38.61,0.0,55.0,0.19,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:38:30,174.0,1.0,1.0,2876.0,665.0,22.18,38.68,0.0,55.0,0.64,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:40:30,173.0,1.0,2.0,2876.0,666.0,22.19,38.65,0.0,54.0,1.04,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:42:30,174.0,1.0,2.0,2873.0,669.0,22.19,38.68,0.0,54.0,0.38,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:44:30,173.0,1.0,2.0,2872.0,671.0,22.19,38.67,0.0,55.0,0.52,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:46:30,173.0,1.0,1.0,2887.0,668.0,23.59,38.63,0.0,54.0,0.3,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:48:30,170.0,1.0,2.0,2835.0,664.0,22.19,38.74,0.0,54.0,0.33,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:50:30,168.0,2.0,3.0,2784.0,661.0,22.21,38.84,0.0,54.0,0.42,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:52:30,166.0,2.0,3.0,2770.0,663.0,22.22,38.92,0.0,54.0,0.49,0.45,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:54:31,167.0,1.0,2.0,2791.0,667.0,22.21,38.83,0.0,54.0,0.5,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:56:30,169.0,1.0,1.0,2849.0,667.0,23.6,38.72,0.0,54.0,0.31,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 21:58:30,171.0,1.0,2.0,2841.0,666.0,22.23,38.7,0.0,55.0,0.42,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:00:31,170.0,1.0,2.0,2810.0,666.0,22.24,38.73,0.0,54.0,0.38,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:02:31,168.0,1.0,2.0,2797.0,667.0,23.61,38.83,0.0,54.0,0.41,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:04:31,167.0,2.0,3.0,2779.0,665.0,22.24,38.89,0.0,54.0,0.5,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:06:31,166.0,1.0,2.0,2762.0,661.0,22.24,38.95,0.0,54.0,0.47,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:08:31,165.0,2.0,3.0,2707.0,664.0,22.25,39.05,0.0,54.0,0.4,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:10:31,164.0,2.0,3.0,2713.0,663.0,23.64,39.07,0.0,55.0,0.41,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:12:31,162.0,2.0,3.0,2689.0,661.0,23.64,39.1,0.0,54.0,0.46,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:14:31,163.0,2.0,3.0,2695.0,663.0,22.26,39.07,0.0,55.0,0.46,0.44,0.01,0.0,0.0
Device 10000006,6b4516d0-144d-11ec-80c8-b1d8e607054f,2022-07-13 22:16:31,162.0,2.0,3.0,2712.0,660.0,22.26,39.07,0.0,54.0,0.78,0.44,0.01,0.0,0.0
